SID,TELEFONO,TIPO_TEL,FECHA_ACT
7614,5512223060,Casa,2024-11-17
7615,2212659041,Celular,2024-06-08
7616,5527407298,Celular,2024-07-29
7617,5552232415,Celular,2024-03-06
7618,5525016281,Celular,2024-07-16
7618,5577840490,Casa,2024-07-19
7619,5548388029,Celular,2025-01-18
7620,5659212124,Celular,2024-04-12
7621,4415337454,Celular,2025-01-31
7621,4440627894,Casa,2024-06-04
7622,4482838588,Celular,2025-01-02
7623,5554946547,Celular,2025-01-04
7624,5560049870,Celular,2024-03-29
7624,5538207654,Casa,2024-06-17
7625,2257760403,Celular,2024-02-03
7625,2229863109,casa,2024-02-11
7626,2230027157,Celular,2024-10-21
7626,2276525850,Casa,2024-08-01
7627,4461483295,Celular,2024-05-15
7628,3374210003,Celular,2024-08-31
7628,3377153695,Casa,2024-11-26
7629,2217720011,Celular,2024-11-25
7630,2286139677,Celular,2024-04-28
7631,5584729981,Celular,2024-11-21
7632,5670329952,Celular,2024-12-26
7633,5511715666,Celular,2024-12-21
7633,5577721601,Casa,2024-01-21
7634,55834883760,Celular,2024-07-21
7635,5555621465,Celular,2024-08-18
7636,5556743303,Celular,2024-10-21
7636,5598949151,Casa,2024-01-04
7637,5518896821,Celular,2024-04-20
7638,3396074099,Celular,2024-11-29
7639,3333017064,Celular,2024-01-19
7639,3377680873,Casa,2024-01-30
7640,4418512490,Celular,2025-01-05
7640,4449707492,Casa,2024-03-31
7641,2213007655,Celular,2024-07-20
7642,8118914182,Celular,2024-10-22
7643,5595149252,Celular,2024-10-01
7644,5563629846,Celular,2024-05-03
7645,5571095851,Celular,2024-09-08
7646,4498568228,Celular,2024-04-02
7647,5638677087,Celular,2025-01-05
7648,5582954512,Celular,2024-06-09
7649,5661284107,Celular,2024-07-03
7650,8150668014,Celular,2024-07-03
7650,8161966546,Casa,2025-01-18
7651,5594943103,Celular,2024-01-06
7651,5558817947,Casa,2024-12-18
7652,5535325780,Celular,2024-12-18
7652,5586871608,Fijo,2024-06-28
7653,5517064435,Celular,2024-05-01
7654,5546479685,Celular,2024-02-12
7655,8165950216,Celular,2024-07-06
7656,5599569855,Celular,2024-10-27
7657,8151960123,Celular,2024-12-23
7657,8137154834,Casa,2024-03-29
7658,5511854468,Celular,2024-12-09
7659,5524413429,Celular,2024-03-09
7660,5552026431,Celular,2024-08-05
7661,5553500687,Celular,2024-02-13
7662,5539143368,Celular,2024-06-16
7663,5699961919,Celular,2024-11-26
7664,5641813314,Celular,2024-06-19
7665,2276448828,Celular,2024-08-29
7666,5578111371,Celular,2025-01-18
7667,4452806286,Celular,2024-08-22
7668,5559761102,Celular,2024-09-05
7669,8180341294,Celular,2024-09-26
7669,8185731627,Casa,2024-01-18
7670,5662477803,Celular,2024-04-05
7671,2225787818,Celular,2024-07-05
7672,5566533888,Celular,2024-07-28
7673,5522467801,Celular,2024-01-20
7673,5581594793,Casa,2024-11-24
7674,3320966896,Celular,2024-11-09
7674,3399842130,Casa,2024-11-25
7675,5510095086,Celular,2024-04-06
7675,5560643473,Casa,2024-01-03
7676,5625262742,Celular,2024-06-05
7677,5560963740,Celular,2024-11-19
7678,5687099390,Celular,2024-05-06
7678,5694724890,Casa,2025-01-07
7679,5571787569,Celular,2024-06-26
7680,44127794,Celular,2024-05-28
7681,5587040569,Celular,2024-02-26
7682,5660246385,Celular,2024-05-22
7683,55691684,Celular,2024-02-09
7684,5643850051,Celular,2024-06-04
7685,2271062775,Celular,2024-09-19
7685,2228845729,Casa,2024-05-23
7686,5545027774,Celular,2025-01-02
7687,5582308351,Celular,2024-07-29
7687,5592317777,Casa,2025-01-11
7688,8167671397,Celular,2024-07-22
7689,3390479908,Celular,2024-01-18
7690,8193965295,Celular,2024-01-31
7691,3383646796,Celular,2024-06-27
7691,3346588255,Casa,2024-02-12
7692,5567598325,Celular,2024-05-30
7693,8178888714,Celular,2024-12-03
7694,5530943270,Celular,2024-10-22
7695,2270757640,Celular,2024-11-18
7695,2289804431,Casa,2024-04-17
7696,5554614750,Celular,2024-04-26
7697,8168103405,Celular,2024-11-13
7697,8177854376,Casa,2024-12-25
7698,4447197443,Celular,2024-09-20
7699,8166036070,Celular,2024-04-09
7700,5528950174,Celular,2024-12-07
7700,5553908953,Casa,2024-08-03
7701,5532215269,Celular,2024-09-14
7702,,Celular,2024-07-22
7703,56835857,Celular,2024-12-24
7704,2252264688,Celular,2024-11-09
7704,2255707024,Casa,2024-12-07
7705,5697929563,Celular,2024-05-11
7705,5622167201,Casa,2024-10-01
7706,5567817594,Celular,2024-07-17
7706,5589472896,Casa,2024-02-17
7707,8139226426,Celular,2024-03-15
7708,5514009658,Celular,2024-07-22
7709,5680982654,Celular,2024-05-18
7709,5649097112,Casa,2024-05-09
7710,2215372851,Celular,2024-01-19
7711,5552401530,Celular,2024-11-15
7712,5559191889,Celular,2024-06-14
7712,5541108428,Casa,2024-11-17
7713,5520389853,Celular,2024-06-15
7713,5544389857,Casa,2024-06-22
7714,3373703620,Celular,2024-09-09
7715,5653234208,Celular,2024-08-22
7716,5533194094,Celular,2024-07-22
7716,5598137555,Casa,2024-03-09
7717,5546327541,Celular,2024-06-15
7718,2242416970,Celular,2024-08-27
7719,(44) 99451823,Celular,2024-01-21
7719,4478344312,Casa,2024-07-03
7720,4432445390,Celular,2024-12-12
7720,4435593034,Casa,2024-06-22
7721,3316656138,Celular,2025-01-04
7722,8161471262,Celular,2024-03-11
7723,5512038785,Celular,2024-04-01
7724,8147026208,Celular,2025-01-14
7725,5523855848,Celular,2024-08-08
7725,5519006329,Fijo,2024-11-07
7726,5586301637,Celular,2024-05-01
7727,2275243474,Celular,2024-05-21
7728,5523714740,Celular,2024-03-07
7729,5596853929,Celular,2024-08-06
7730,5543356655,Celular,2024-02-10
7730,5576479986,Casa,2024-12-19
7731,8197003991,Celular,2024-11-28
7731,8121934124,Casa,2024-01-18
7732,005678121081,Celular,2024-11-15
7733,5555284821,Celular,2024-08-16
7733,5533987842,Casa,2024-12-21
7734,5653565361,Celular,2024-04-19
7735,2242906514,Celular,2024-08-31
7735,2222845410,Casa,2024-02-25
7736,8136540952,Celular,2024-09-17
7737,5521570453,Celular,2024-10-09
7738,2274754197,Celular,2024-11-18
7739,4461554678,Celular,2024-04-22
7739,4482371889,Casa,2025-01-19
7740,5592479245,Celular,2024-04-11
7740,5594093475,Casa,2024-11-21
7741,5526383124,Celular,2024-05-14
7742,8165907907,Celular,2024-01-14
7742,8112155273,Casa,2024-08-31
7743,,Celular,2024-12-02
7744,8156554475,Celular,2024-10-08
7745,8175269940,Celular,2024-10-23
7746,5547799280,Celular,2024-06-03
7747,5613582668,Celular,2024-05-17
7748,(33) 37312324,Celular,2025-01-07
7749,5668624659,Celular,2024-04-19
7749,5660901501,Casa,2024-08-06
7750,2212887284,Celular,2025-01-06
7751,3381258720,Celular,2024-09-06
7751,3351800506,Casa,2024-12-25
7752,5534174293,Celular,2024-02-17
7753,5645661679,Celular,2024-01-08
7753,5610445568,Casa,2024-12-28
7754,5568865847,Celular,2024-12-31
7754,5575325704,Casa,2024-08-29
7755,5684241966,Celular,2024-01-08
7755,5618327056,Casa,2024-04-20
7756,5591979820,Celular,2024-08-05
7757,5569653356,Celular,2024-09-16
7757,5561244747,Casa,2024-12-04
7758,5560039235,Celular,2024-02-14
7758,5598953534,Casa,2024-03-05
7759,5531986579,Celular,2024-09-25
7760,3366880869,Celular,2024-03-15
7761,5546165734,Celular,2024-01-09
7762,55631375,Celular,2024-04-05
7763,,Celular,2024-10-23
7764,5678616709,Celular,2024-03-11
7765,3350984846,Celular,2024-06-01
7766,5542230851,Celular,2024-08-30
7766,5584510662,Fijo,2024-01-11
7767,4428080355,Celular,2024-08-18
7768,55604301,Celular,2024-03-14
7769,2227350329,Celular,2025-01-30
7770,5576024811,Celular,2024-07-26
7770,5538407778,Casa,2024-04-25
7771,5513762916,Celular,2024-01-22
7772,5629022769,Celular,2025-02-01
7772,5664734717,Casa,2024-03-16
7773,2299868588,Celular,2024-08-27
7773,2259240134,Casa,2024-04-05
7774,5565466757,Celular,2024-08-28
7775,5672753784,Celular,2024-05-09
7776,2271648935,Celular,2024-09-12
7776,2268022643,Casa,2024-06-18
7777,5514006223,Celular,2024-07-17
7778,2211035605,Celular,2024-04-21
7778,2245328626,Casa,2024-06-04
7779,4495309311,Celular,2024-08-21
7780,3337312481,Celular,2024-06-15
7780,3375284315,casa,2024-05-24
7781,5570477150,Celular,2024-12-31
7782,5593263838,Celular,2024-07-04
7783,5595847401,Celular,2024-03-23
7784,5510217156,Celular,2024-01-03
7785,4412672020,Celular,2024-09-24
7786,5553333120,Celular,2024-02-01
7786,5554476909,Casa,2024-12-20
7787,5567489864,Celular,2024-05-22
7788,4418765583,Celular,2024-08-24
7788,4474236658,Casa,2024-06-21
7789,008199534647,Celular,2024-06-01
7790,5590562932,Celular,2024-05-05
7791,3379205905,Celular,2024-05-18
7792,5512788073,Celular,2024-08-13
7792,5562180840,Casa,2024-02-02
7793,4470246653,Celular,2025-01-27
7793,4437299360,Casa,2025-01-27
7794,8128074909,Celular,2024-06-16
7795,5653179423,Celular,2024-04-30
7796,8126787117,Celular,2024-09-21
7796,8186086088,Casa,2024-10-02
7797,5588887863,Celular,2025-01-09
7798,5588085935,Celular,2024-06-03
7799,3367536515,Celular,2024-04-30
7800,2271733688,Celular,2024-02-03
7801,5541814598,Celular,2024-04-05
7801,5597110783,Casa,2024-11-21
7802,3328158798,Celular,2024-05-24
7803,4435491736,Celular,2024-10-06
7804,5533494822,Celular,2024-04-01
7804,5589186703,Casa,2024-02-21
7805,5590078886,Celular,2024-06-29
7806,5525675742,Celular,2024-03-05
7807,8167025655,Celular,2024-12-02
7808,5660213371,Celular,2025-01-29
7809,8115933833,Celular,2024-10-25
7809,8111575945,Casa,2024-06-06
7810,5565386967,Celular,2024-12-26
7811,5525714207,Celular,2024-12-27
7811,5595634023,Casa,2024-02-19
7812,4479388400,Celular,2024-07-15
7812,4430147877,Casa,2024-08-07
7813,2261154940,Celular,2024-05-12
7814,,Celular,2024-11-25
7814,5531555402,Casa,2024-08-07
7815,5690988900,Celular,2025-01-30
7816,3353091334,Celular,2024-03-25
7817,5565579337,Celular,2024-10-12
7818,5528394337,Celular,2024-05-23
7819,5583248185,Celular,2024-08-23
7820,3385109200,Celular,2024-05-10
7821,8160080193,Celular,2024-10-19
7821,8111710252,Casa,2024-12-20
7822,5524456165,Celular,2024-03-14
7823,5612765153,Celular,2024-07-11
7823,5695111276,Casa,2024-06-16
7824,4431491414,Celular,2024-10-15
7825,3375457101,Celular,2024-11-01
7825,3386413928,Casa,2024-08-08
7826,2271712884,Celular,2024-02-16
7827,2226878266,Celular,2024-06-08
7828,2211865324,Celular,2024-11-13
7829,8146478710,Celular,2024-08-13
7829,8179321808,Casa,2024-07-29
7830,5554527279,Celular,2024-08-26
7831,8194978027,Celular,2024-10-06
7832,3393419060,Celular,2024-11-27
7833,5551995042,Celular,2024-04-14
7833,5570736512,Casa,2024-11-11
7834,3398494934,Celular,2024-12-13
7834,3323693910,Casa,2024-07-20
7835,5588755242,Celular,2024-11-19
7835,5514112502,CASA,2024-05-06
7836,2233206687,Celular,2024-07-15
7837,5559843338,Celular,2024-12-18
7837,5581472927,Casa,2024-06-24
7838,4470396147,Celular,2024-09-04
7839,4468744821,Celular,2024-01-22
7840,4445485596,Celular,2024-08-01
7841,5589353299,Celular,2024-04-07
7842,5553677371,Celular,2024-07-04
7843,5575569630,Celular,2024-10-30
7843,5585798172,Casa,2024-09-02
7844,3330706789,Celular,2024-01-18
7845,2226576787,Celular,2024-10-01
7845,2284168837,Casa,2024-02-10
7846,5564033802,Celular,2024-09-19
7847,3333673891,Celular,2024-07-08
7848,5594223274,Celular,2025-01-02
7849,5511793681,Celular,2024-07-28
7849,5516074992,Casa,2024-11-08
7850,5579878381,Celular,2024-01-24
7851,5521570546,Celular,2024-08-18
7851,5574991295,CASA,2024-02-12
7852,3390807978,Celular,2024-06-04
7853,5559314582,Celular,2024-05-14
7854,3372309654,Celular,2024-08-01
7854,3393045967,Casa,2024-03-14
7855,3397787811,Celular,2024-10-09
7855,3369412798,Casa,2024-05-08
7856,5678457816,Celular,2024-10-01
7856,5672629104,casa,2024-09-13
7857,3332574242,Celular,2024-01-22
7858,2260302953,Celular,2024-05-15
7859,8112726719,Celular,2024-02-20
7859,8190798990,CASA,2024-06-05
7860,5579589253,Celular,2024-01-16
7861,4419271514,Celular,2024-12-19
7862,5552063784,Celular,2024-02-08
7862,5572426243,Casa,2024-07-28
7863,(55) 21986280,Celular,2024-08-16
7864,5556975340,Celular,2024-09-15
7865,8154278509,Celular,2024-10-11
7865,8126973821,Casa,2024-09-10
7866,4473203564,Celular,2025-01-19
7866,4418263336,Casa,2024-08-04
7867,5569027345,Celular,2024-03-05
7867,5561546055,CASA,2024-08-03
7868,5562805377,Celular,2024-07-12
7868,5557940445,Casa,2025-01-10
7869,5522763331,Celular,2024-11-23
7870,5575340390,Celular,2024-12-13
7870,5580548399,Casa,2024-07-06
7871,8174680564,Celular,2024-07-05
7872,2290219754,Celular,2024-11-19
7873,5520913040,Celular,2024-08-30
7874,5577250272,Celular,2024-01-13
7875,4429224686,Celular,2024-11-07
7876,5595433031,Celular,2025-01-18
7877,5625296587,Celular,2025-01-27
7878,5699296506,Celular,2024-08-05
7879,8187508280,Celular,2024-02-09
7880,5592510829,Celular,2024-08-22
7880,5529149056,Casa,2024-01-25
7881,5646037639,Celular,2025-01-11
7882,5533728053,Celular,2024-08-21
7882,5557975985,casa,2024-06-16
7883,8139352531,Celular,2024-04-01
7884,5656760242,Celular,2024-12-22
7884,5644395347,Casa,2024-07-08
7885,4494842791,Celular,2024-10-23
7886,5529817910,Celular,2025-01-19
7887,5558559418,Celular,2024-07-11
7888,5632943727,Celular,2025-01-29
7889,5548167093,Celular,2024-08-20
7890,5572567362,Celular,2024-05-03
7891,5524163405,Celular,2025-01-09
7891,5561894907,Casa,2024-09-12
7892,3393167899,Celular,2024-06-21
7893,4458109873,Celular,2024-12-25
7894,5569375945,Celular,2024-12-12
7895,5697858004,Celular,2024-02-07
7896,2268442975,Celular,2024-01-19
7897,44613800650,Celular,2024-05-14
7898,4440653179,Celular,2024-02-17
7898,4410858132,Casa,2025-01-10
7899,4490808725,Celular,2024-10-30
7900,5527227772,Celular,2024-02-27
7901,2249572130,Celular,2024-02-02
7902,2284631413,Celular,2024-07-05
7903,2257977286,Celular,2024-11-02
7903,2220385466,Casa,2024-08-29
7904,5530991861,Celular,2024-07-15
7904,5526705430,Casa,2024-05-28
7905,2251182560,Celular,2024-02-15
7905,2232053598,Casa,2024-01-06
7906,5610596439,Celular,2024-10-09
7907,5555135109,Celular,2024-02-03
7908,5537052867,Celular,2024-03-31
7909,8184140067,Celular,2024-10-04
7909,8138356551,Casa,2024-07-03
7910,2245468781,Celular,2025-01-11
7911,5623675699,Celular,2024-06-02
7912,3363660762,Celular,2024-07-11
7913,4474139597,Celular,2024-02-18
7914,5576977422,Celular,2024-09-21
7915,5590755758,Celular,2024-05-09
7915,5556932794,Casa,2024-01-28
7916,5583559684,Celular,2024-07-06
7916,5551528856,Casa,2025-01-19
7917,3366257283,Celular,2024-04-04
7918,5582752585,Celular,2024-04-29
7918,5521180257,Casa,2024-02-13
7919,8160672355,Celular,2024-08-05
7919,8188441531,Casa,2024-11-01
7920,5589750854,Celular,2024-06-17
7921,,Celular,2024-02-26
7922,5556048453,Celular,2024-07-06
7922,5588960293,Casa,2024-01-14
7923,2262405762,Celular,2024-03-14
7924,5658827429,Celular,2024-07-27
7924,5698750654,CASA,2024-05-22
7925,4481165916,Celular,2024-02-18
7926,5530403938,Celular,2024-05-25
7927,2253508512,Celular,2024-04-08
7928,5567253283,Celular,2024-03-23
7929,5587825076,Celular,2024-03-06
7929,5512923723,Casa,2024-01-17
7930,2213536584,Celular,2024-03-01
7931,3321381174,Celular,2024-07-08
7931,3359415438,Casa,2025-01-30
7932,5545663431,Celular,2024-08-12
7933,3360344805,Celular,2024-11-26
7933,3315845695,Casa,2024-06-06
7934,5537896799,Celular,2024-06-07
7935,4428766162,Celular,2024-07-01
7935,4497705107,Casa,2024-05-02
7936,5545967464,Celular,2024-02-21
7937,8190702008,Celular,2024-07-15
7938,5582854537,Celular,2024-12-26
7938,5594808135,Casa,2024-02-04
7939,5613927601,Celular,2024-03-23
7940,2236402378,Celular,2024-08-15
7940,2261577023,Casa,2024-06-08
7941,3366976366,Celular,2024-01-25
7941,3346099176,Casa,2024-02-24
7942,2291945738,Celular,2024-09-29
7942,2262595848,Casa,2024-10-15
7943,8177270669,Celular,2024-09-14
7943,8114049840,Casa,2024-10-21
7944,5595183291,Celular,2025-01-07
7945,2246780699,Celular,2024-08-24
7946,3312949509,Celular,2024-11-19
7946,3310336234,Casa,2024-04-15
7947,3399554673,Celular,2024-06-04
7948,5511856030,Celular,2025-01-10
7948,5570256477,Casa,2025-01-31
7949,5529424951,Celular,2024-04-13
7949,5579016987,Casa,2024-08-21
7950,4444672845,Celular,2024-02-17
7950,4451685315,Casa,2024-05-04
7951,5535104328,Celular,2024-02-10
7952,8124750771,Celular,2024-10-08
7953,4444254238,Celular,2024-05-01
7953,4476382943,Casa,2024-01-27
7954,5599189265,Celular,2024-09-23
7955,2288529926,Celular,2024-06-30
7955,2237647011,Casa,2024-01-30
7956,8145148029,Celular,2024-06-02
7957,3321292766,Celular,2025-01-05
7958,5584642362,Celular,2024-09-06
7959,5542653516,Celular,2024-08-17
7959,5589728278,Casa,2024-05-02
7960,2283158203,Celular,2024-05-17
7960,2245903573,Casa,2024-09-08
7961,3394575419,Celular,2024-12-22
7962,5565833556,Celular,2024-03-04
7962,5565566689,Casa,2024-05-08
7963,8173151369,Celular,2024-11-05
7963,8170039385,Casa,2024-03-15
7964,8116540348,Celular,2024-04-03
7964,8157647470,Casa,2024-01-02
7965,5556000623,Celular,2024-09-20
7965,5582725740,Casa,2024-01-06
7966,3330890763,Celular,2024-05-09
7966,3365520307,Casa,2024-03-25
7967,5567782039,Celular,2024-06-07
7968,3353923798,Celular,2024-01-06
7968,3335150740,Casa,2024-11-12
7969,3326822722,Celular,2024-04-05
7970,3359030767,Celular,2024-10-23
7970,3340235623,Casa,2024-12-14
7971,5595552232,Celular,2024-02-12
7972,5584077124,Celular,2024-05-04
7972,5573640866,Casa,2024-05-27
7973,,Celular,2024-10-29
7974,2236970888,Celular,2024-06-05
7975,4453305845,Celular,2024-09-04
7976,5526548604,Celular,2024-11-20
7977,,Celular,2024-04-20
7977,4442872775,Casa,2024-05-17
7978,3377644505,Celular,2024-09-15
7978,3338853005,CASA,2024-10-29
7979,4469107769,Celular,2024-01-23
7980,55648788510,Celular,2024-05-10
7980,5549811286,Casa,2024-07-01
7981,5576991090,Celular,2024-01-07
7981,5569480692,Casa,2024-10-16
7982,8145391137,Celular,2025-01-12
7982,8164186561,Casa,2024-04-13
7983,5526514224,Celular,2024-02-13
7984,55583787450,Celular,2024-01-09
7984,5596380411,Casa,2024-12-14
7985,5537626293,Celular,2024-06-27
7986,4443501475,Celular,2025-01-06
7987,5535728724,Celular,2024-07-08
7987,5516994825,Casa,2024-12-10
7988,5542794874,Celular,2024-06-02
7989,5597189109,Celular,2024-08-06
7989,5548385002,Casa,2025-01-28
7990,3393803427,Celular,2024-01-18
7991,5586394372,Celular,2024-11-19
7992,3356739907,Celular,2024-11-11
7992,3384282302,Casa,2024-07-23
7993,2260199801,Celular,2024-09-24
7993,2210329382,Casa,2024-04-24
7994,5589862322,Celular,2024-09-28
7995,5550477733,Celular,2024-12-15
7996,8184754148,Celular,2024-03-16
7996,8116940749,Casa,2024-01-21
7997,5544562643,Celular,2024-09-30
7997,5582460374,Casa,2024-06-28
7998,4426856382,Celular,2024-01-02
7998,4421053430,casa,2024-06-06
7999,4477710557,Celular,2024-07-05
7999,4430247656,Casa,2024-02-27
8000,8168710221,Celular,2024-12-05
8001,5566047843,Celular,2024-10-18
8002,5583063749,Celular,2024-03-06
8003,5520089281,Celular,2024-01-08
8004,55691883210,Celular,2024-10-22
8004,5558141866,Casa,2024-01-13
8005,2249754754,Celular,2024-02-14
8006,3388430937,Celular,2024-12-26
8007,5593148891,Celular,2024-05-11
8007,5589446252,Casa,2024-11-13
8008,2237208985,Celular,2024-03-19
8009,5570307363,Celular,2024-09-29
8010,5597033467,Celular,2025-01-06
8010,5547804330,Casa,2024-05-21
8011,5565658299,Celular,2024-08-28
8012,5597956296,Celular,2024-03-05
8013,3347403675,Celular,2024-10-21
8014,5648787474,Celular,2024-09-07
8014,5630180491,Casa,2024-03-29
8015,5584920975,Celular,2024-01-27
8015,5546692828,Casa,2024-02-12
8016,3329923972,Celular,2024-09-02
8017,5527898521,Celular,2025-01-28
8017,5566316589,Casa,2025-01-26
8018,5556099523,Celular,2025-01-04
8019,2257203135,Celular,2024-05-03
8020,5521873713,Celular,2025-01-19
8021,4431606992,Celular,2024-09-14
8021,4485688127,Casa,2025-01-25
8022,5586448676,Celular,2024-05-29
8023,4444016831,Celular,2024-12-12
8024,5547331181,Celular,2024-08-30
8025,4491111391,Celular,2024-04-17
8026,56237745,Celular,2024-01-24
8026,5666914035,Casa,2024-12-19
8027,5691243423,Celular,2024-04-21
8028,5589567483,Celular,2024-08-24
8028,5585238626,Casa,2025-01-15
8029,5578809087,Celular,2024-07-08
8029,5574547949,casa,2025-01-31
8030,3375033813,Celular,2024-10-16
8030,3399260177,Casa,2024-12-04
8031,5518547917,Celular,2024-12-29
8032,5567772498,Celular,2024-08-17
8033,5677412180,Celular,2024-02-12
8033,5699920979,Casa,2024-11-11
8034,5528257029,Celular,2024-10-30
8034,5536026912,Casa,2024-09-16
8035,5560741477,Celular,2024-11-07
8036,005587697451,Celular,2024-04-07
8036,5598290843,Casa,2024-03-20
8037,2235549996,Celular,2024-10-27
8038,5538602104,Celular,2024-06-04
8039,5583439999,Celular,2024-08-09
8039,5537551999,Casa,2024-07-18
8040,3384557923,Celular,2024-11-28
8040,3311987586,Casa,2024-12-29
8041,3313238537,Celular,2024-07-17
8041,3351421919,Casa,2024-09-10
8042,5556161856,Celular,2024-04-23
8043,2271979429,Celular,2024-01-24
8043,2221189509,Casa,2024-05-17
8044,005565519773,Celular,2024-03-14
8045,5591658077,Celular,2024-07-05
8046,2248615729,Celular,2024-01-12
8047,5598725118,Celular,2024-04-25
8047,5516843715,Casa,2024-06-03
8048,5558252482,Celular,2024-10-13
8049,3398789320,Celular,2024-05-14
8050,5515716981,Celular,2024-11-10
8051,8169834657,Celular,2024-04-22
8052,5548078792,Celular,2024-01-11
8053,5590648707,Celular,2024-08-01
8053,5531280221,Casa,2024-07-12
8054,5658205470,Celular,2024-08-16
8054,5663944893,Casa,2024-01-26
8055,5557157962,Celular,2024-03-03
8055,5540506965,Casa,2024-06-17
8056,5571756006,Celular,2024-04-22
8056,5531348500,Casa,2024-10-10
8057,5562184332,Celular,2024-04-18
8058,5560880893,Celular,2024-01-05
8058,5534331163,Casa,2024-05-27
8059,5644229144,Celular,2024-03-28
8059,5696598339,Casa,2025-01-20
8060,5642472561,Celular,2024-12-07
8061,3315663602,Celular,2024-09-28
8062,4427053291,Celular,2024-02-27
8063,8156566723,Celular,2024-09-30
8064,8136748598,Celular,2024-11-12
8065,4443245335,Celular,2024-04-27
8066,8191061733,Celular,2024-08-25
8066,8158444080,Casa,2025-01-21
8067,4479296301,Celular,2024-12-27
8068,5593520732,Celular,2025-01-01
8068,5548031708,Casa,2024-07-27
8069,5681634649,Celular,2024-04-05
8069,5646161471,Casa,2024-06-22
8070,5587108394,Celular,2024-11-24
8071,3320476317,Celular,2024-02-19
8072,5516955676,Celular,2024-03-04
8073,8153466972,Celular,2024-02-12
8074,5626611689,Celular,2024-07-30
8075,004499243303,Celular,2024-11-27
8076,2249351617,Celular,2024-09-21
8076,2228228365,Casa,2024-11-27
8077,004429933900,Celular,2025-01-03
8078,5558757542,Celular,2024-07-21
8078,5577883557,Casa,2025-01-29
8079,5593556501,Celular,2024-05-10
8080,5566419524,Celular,2024-09-18
8081,4421466549,Celular,2024-02-21
8082,3335352652,Celular,2024-10-24
8083,4453594970,Celular,2024-04-03
8084,4411237501,Celular,2024-04-22
8085,4424180816,Celular,2024-10-17
8085,4461858041,Casa,2024-09-02
8086,4457992763,Celular,2024-02-14
8086,4499439881,Casa,2024-08-03
8087,3353507838,Celular,2024-09-04
8088,5598702536,Celular,2024-03-18
8089,5554236867,Celular,2024-02-29
8089,5526332196,Casa,2024-09-30
8090,5643854416,Celular,2024-05-01
8090,5654993864,Casa,2024-09-18
8091,5530987643,Celular,2024-12-04
8092,8185147356,Celular,2024-03-12
8093,3387633575,Celular,2025-01-25
8094,8153360007,Celular,2024-05-17
8095,8173350423,Celular,2024-06-08
8096,5517624250,Celular,2024-08-15
8097,5586343067,Celular,2024-11-27
8098,,Celular,2024-03-08
8099,3364000504,Celular,2024-07-14
8100,5595685002,Celular,2025-01-28
8101,5578039161,Celular,2024-05-27
8102,2219153799,Celular,2024-12-17
8102,2245441727,Casa,2024-05-28
8103,55789156140,Celular,2024-07-26
8104,5595048247,Celular,2024-03-15
8104,5561510357,Casa,2024-03-27
8105,3390252205,Celular,2024-04-01
8105,3387254070,Casa,2024-05-10
8106,5672455652,Celular,2024-06-11
8107,5650246419,Celular,2024-04-22
8107,5667078530,Casa,2025-01-23
8108,2245376111,Celular,2024-10-19
8108,2236799878,Casa,2024-06-17
8109,2239256547,Celular,2024-04-05
8110,4498966862,Celular,2024-09-17
8111,44126747,Celular,2024-03-10
8111,4437227650,Casa,2024-03-28
8112,5526386497,Celular,2024-08-07
8113,5543217877,Celular,2024-02-03
8114,2276479005,Celular,2024-05-20
8114,2231637446,Casa,2024-11-29
8115,2262783297,Celular,2024-06-14
8116,4472937567,Celular,2024-02-17
8116,4493236087,Casa,2024-10-17
8117,5588581042,Celular,2024-07-23
8117,5530615852,Casa,2024-06-11
8118,5547446783,Celular,2024-07-22
8118,5551927983,Casa,2024-12-08
8119,5515946698,Celular,2024-11-02
8120,5598503573,Celular,2024-02-09
8121,5592818837,Celular,2024-09-25
8121,5580913675,Casa,2024-10-25
8122,2214111593,Celular,2024-02-09
8122,2236416077,Casa,2024-03-09
8123,55503367,Celular,2024-05-06
8124,2235303211,Celular,2024-07-13
8124,2290868028,Casa,2025-01-01
8125,5589410759,Celular,2024-02-02
8126,5525760788,Celular,2024-01-14
8127,008145391949,Celular,2024-06-09
8128,5531702920,Celular,2024-09-16
8129,5558909416,Celular,2024-03-23
8130,5589063070,Celular,2024-08-19
8131,4499400637,Celular,2025-01-31
8131,4428399982,Casa,2024-09-12
8132,5528725124,Celular,2024-07-07
8133,5544331112,Celular,2024-12-22
8133,5544608970,Casa,2024-03-30
8134,8117965840,Celular,2024-01-07
8134,8141168711,Casa,2024-02-04
8135,5663367787,Celular,2024-11-18
8135,5639751218,CASA,2024-03-14
8136,5659832027,Celular,2024-10-05
8137,5682079798,Celular,2024-02-02
8138,5542445407,Celular,2024-06-13
8138,5578405314,Casa,2024-10-10
8139,4419509363,Celular,2024-06-04
8139,4495595275,Casa,2024-09-11
8140,5530474533,Celular,2024-06-19
8140,5591465043,Casa,2024-09-08
8141,3383302880,Celular,2024-06-09
8142,5641375711,Celular,2024-03-09
8142,5620245789,Casa,2024-11-30
8143,5560638497,Celular,2024-06-27
8144,3347314745,Celular,2025-01-11
8145,5563196231,Celular,2024-03-30
8146,5539714211,Celular,2024-08-01
8146,5536635710,Casa,2025-01-05
8147,4457154411,Celular,2024-04-08
8148,5581161368,Celular,2024-01-09
8148,5521692783,Casa,2024-08-03
8149,5557272431,Celular,2024-06-01
8149,5534722277,Casa,2024-06-28
